4693	11	1.327454
2508	4	0.356200
1100	16	0.135106
1505	13	1.035088
2199	0	0.612793
4761	0	0.758504
359	17	1.276497
3788	4	0.566619
2656	9	0.696719
4235	19	0.700285
1987	5	0.998926
4978	1	0.973631
662	15	0.097769
2729	15	0.739676
1183	15	0.817922
3683	17	1.140409
3553	14	1.472850
4492	17	0.442758
3639	15	0.277224
4232	15	0.314167
1364	13	0.907787
2856	0	0.211291
2252	16	0.745695
1556	6	0.085682
3150	9	0.142385
3499	6	1.166699
22	9	0.919301
3415	0	0.180217
2347	13	0.183635
599	12	0.646461
4277	14	0.302457
3331	17	0.231775
2824	9	1.252645
1076	1	1.193287
1222	7	1.097787
826	13	0.558607
1728	3	0.005031
3159	16	1.038062
3161	3	1.050622
2667	14	0.588830
1036	10	0.102978
2226	1	0.560672
3663	7	0.888433
3782	7	0.961893
3284	14	0.927583
3098	10	0.189788
4414	7	1.480911
186	19	1.127024
3632	1	0.727739
3909	8	1.013207
3235	10	0.784689
3844	5	0.386024
2084	4	1.076460
3501	3	0.537851
2946	14	0.336685
1533	10	0.578166
1264	16	0.177131
1779	16	1.309966
3860	1	1.089978
4291	4	0.203912
3106	8	0.811771
1107	12	0.516038
4186	8	0.486005
1723	19	1.156177
683	4	0.748957
1878	19	0.761697
3122	7	1.429990
2308	17	0.478744
368	17	0.132584
2378	5	0.467113
1390	5	0.213815
504	7	0.740582
1640	13	0.929680
3232	10	1.475298
2795	6	1.299000
863	6	1.386183
530	10	0.915655
12	1	1.099818
2556	17	1.412792
4071	8	1.219739
4372	19	1.351356
4589	19	0.049701
906	16	0.341026
2642	2	0.304895
1293	0	0.369329
1141	3	1.197103
3878	1	0.282730
2609	12	0.252009
1103	8	1.168597
273	4	0.683665
1157	7	0.032323
2866	17	1.403837
588	14	1.337195
593	16	1.278076
3251	19	0.001762
4347	16	1.366998
620	12	0.724514
1932	16	0.353468
3312	8	0.449437
197	9	0.206284
5	4	0.846481
3347	15	0.431527
741	17	0.163348
3376	11	0.688905
2211	6	0.012256
1382	4	0.797133
3058	19	0.612060
1520	19	1.365416
3329	16	1.296275
3842	5	0.250500
2691	4	0.795843
1962	4	0.684424
4058	8	1.298888
1295	14	1.171428
4672	18	0.216099
3458	18	1.146812
1793	9	0.131087
2017	18	0.440160
3358	9	0.248153
1249	6	0.652985
1429	14	0.968839
1149	14	0.319096
61	12	0.485915
2140	1	0.118635
2126	5	1.205974
2034	3	1.227691
4908	15	0.164911
4340	12	1.177340
1968	1	0.222735
3212	2	1.017442
4774	14	1.254757
561	15	0.819643
4047	4	1.227466
2335	10	1.415282
2758	3	0.608292
1276	17	0.970004
2901	15	1.008536
3710	6	1.325060
1594	17	1.408689
723	12	0.023105
3705	18	1.268650
3938	4	0.953479
78	17	0.504829
3675	7	0.251127
3615	14	0.051363
1936	0	1.476680
2017	8	0.081078
4472	1	1.038478
2815	15	0.458767
4325	18	1.004860
2186	7	0.245597
1217	9	1.392452
4991	10	1.449962
3991	5	0.609563
4545	14	1.300987
1559	18	1.163554
4625	11	1.319894
181	14	0.205384
1565	13	0.841679
1930	14	0.175786
3464	17	0.646579
4611	15	0.007461
2431	2	0.768904
136	3	0.293244
2805	15	0.183375
443	1	0.539120
3626	5	1.167328
4536	1	1.441952
3570	4	0.723698
2168	6	0.314925
4279	7	0.939492
4935	4	0.649459
1258	1	0.127272
2740	9	1.146996
1645	7	1.368712
655	6	0.815975
3454	5	1.420122
3732	16	0.755316
1843	0	1.259925
3470	5	0.521015
1464	6	0.668347
421	13	0.027876
1804	15	1.280739
4495	15	0.079796
2902	17	1.010829
4393	15	0.297189
4065	8	0.342917
508	6	1.147647
3877	2	1.414791
3595	1	0.886434
500	10	0.361103
4235	0	0.958562
227	7	1.251355
1223	12	1.359596
1604	13	0.437916
1508	4	1.454165
158	11	0.395159
230	16	1.477933
2058	5	1.220784
346	3	1.372481
2291	6	0.609960
4012	4	0.461252
4709	9	0.017865
3126	17	1.429704
1946	14	0.684823
5	3	0.391586
4063	9	0.524962
4934	10	1.465165
4844	17	1.429238
3295	18	0.123161
3998	15	1.357777
2560	2	0.709263
2794	1	0.331435
3051	2	1.286299
1697	3	0.935281
4375	15	1.416344
4674	7	0.296311
4435	19	0.479640
4291	5	0.983986
2957	6	0.239191
742	1	1.238409
3823	19	0.903496
4190	12	0.465688
4382	0	1.040537
4792	3	0.829475
1565	11	0.053877
3598	0	1.436606
4810	15	0.285409
4767	9	1.341456
564	5	0.855889
3807	19	0.208291
1215	18	0.619282
4695	13	1.092073
4607	9	1.424887
1084	3	1.030511
1860	3	1.450301
101	3	0.945856
931	15	0.379877
2800	9	1.378742
403	14	1.452624
1402	0	1.329475
3213	7	0.574499
103	18	1.485288
3726	17	0.386569
3745	1	1.429146
638	8	0.864836
2511	14	0.368573
1018	2	0.988266
1532	8	1.223052
1993	0	0.424330
4091	7	0.228530
1556	7	0.322466
4696	11	1.142940
1906	6	1.298751
3458	19	0.808573
3361	8	1.412734
4275	0	0.512018
1165	18	1.096090
4374	18	1.190985
3530	4	1.009180
4291	19	0.211071
3492	18	1.413481
1891	10	1.284423
4400	9	0.216122
975	16	0.721708
4325	3	0.236061
2963	9	0.754135
1693	15	1.034726
1027	10	0.989365
1204	9	0.325683
1834	5	0.702859
430	16	0.829092
400	16	0.653819
968	11	0.476019
3204	8	0.086798
468	9	0.742427
4521	3	1.065979
699	3	0.632130
3970	9	0.312740
3389	15	0.405215
781	10	1.148377
3383	13	0.239676
2441	5	0.749264
2882	8	1.449251
246	18	0.237085
4135	16	1.024185
810	9	0.415294
3907	5	0.254241
527	14	0.134130
4518	6	0.019069
568	18	0.503699
776	12	0.149366
3224	2	0.602087
4992	15	0.975357
690	17	0.387020
777	0	1.450655
1513	15	0.652206
1261	17	1.213679
1671	3	0.026919
4388	2	0.335366
3127	2	1.490805
4288	4	0.246912
4888	7	0.702774
3591	9	1.016472
2138	3	1.418421
169	0	0.786188
1117	6	0.986730
830	1	1.054202
4461	10	0.960652
3725	17	1.456057
114	8	0.687205
2225	16	0.925581
3267	10	1.276960
2505	14	0.299099
4628	10	0.244345
30	19	1.257923
4723	4	0.442090
3978	10	0.838992
1332	9	1.296401
1777	18	1.411848
3646	15	1.014381
2926	1	1.467650
1064	7	0.546078
3238	3	0.014477
4690	3	0.474995
230	4	1.075918
1856	2	0.274795
4590	9	0.388034
1303	15	0.579161
3581	9	0.604534
2097	14	1.365373
3313	4	0.180111
462	2	0.547853
1210	19	1.160247
695	4	0.752194
3846	17	0.424281
4001	6	0.049631
2613	2	1.467141
4248	15	1.129081
3586	19	1.224857
3681	6	0.137122
3317	10	0.650856
191	13	0.871232
649	2	1.298686
1962	16	1.425090
1419	6	0.470702
689	15	1.171974
3139	16	0.005523
4572	16	0.392802
1504	10	0.171319
2261	11	0.306209
354	4	0.984059
3931	16	1.337304
1551	0	0.213766
2196	12	0.589804
3764	19	0.553477
3528	8	0.091436
86	1	0.608041
1386	13	0.300151
764	12	1.159840
484	14	1.090959
973	16	1.056156
799	12	0.865472
330	8	1.436749
1918	3	1.033139
670	5	1.193082
106	15	0.375578
4751	18	1.033935
1224	2	1.158211
2507	5	0.273143
3726	17	0.508389
