 13943	     1	0.327356
  3977	     3	1.147651
 47446	    16	0.941531
 12178	     8	1.627371
  8051	    12	0.706329
 46209	     1	1.761258
  2832	     2	1.095591
 19745	     1	0.358552
  6366	     7	0.343705
  3065	    10	0.526812
 13537	    16	0.882536
 25138	     7	1.610335
 11114	     7	0.559349
  9704	    10	0.475194
 56722	    16	0.237151
 22093	     6	1.284871
  2488	    13	0.979853
  5593	     8	0.801999
 25533	     3	0.948959
 50094	    12	2.559219
  3661	    14	0.705153
 13888	    11	1.910969
 10495	     7	0.843545
  8555	    17	1.488640
 17473	     9	0.442702
 10331	     8	0.404600
 35264	    13	1.610372
 24732	     7	0.536047
 32846	    10	1.712392
 11206	     9	0.921790
 59177	    11	1.486892
 12308	    10	0.292806
 13888	     6	1.387672
 11536	    19	0.518683
 10705	    18	0.145775
 50503	     0	0.569734
 24907	    15	0.112896
  4054	    18	0.008307
 45739	     5	0.333711
 93244	    14	1.087787
 31117	    12	1.583103
 18390	    13	0.184728
  5264	    22	2.892974
  8165	    12	0.293493
 53687	    17	1.044074
 36936	    13	0.569293
 91987	     7	2.692301
 24704	     2	0.593879
  5664	    16	0.545957
 38629	    13	1.916639
  8096	    17	0.571231
  6331	    11	1.110125
 12326	    16	1.266163
 44572	    11	1.251120
 11738	     3	0.591519
  8057	    18	0.900874
 88294	     6	1.634645
  8718	     2	0.219489
  5546	    15	1.221134
  3401	    10	1.198934
 45954	     1	1.714038
 16302	     4	1.387056
 21549	    17	0.264304
  4312	     4	1.906293
 23249	     8	0.034117
 13489	     5	1.058270
  3959	     5	1.000946
  7558	     6	1.594514
 40871	    10	0.243086
 50520	    12	0.930606
 38953	    12	0.786080
 43424	     3	0.796960
  6471	     3	0.196466
 12408	    11	1.467040
 16394	    13	1.570884
 34841	     2	0.607939
  3476	     9	0.223124
 11480	     8	1.394796
 30312	    16	1.516773
  9535	    13	0.026465
 51346	     4	0.199086
 11003	     6	0.047988
 51134	     1	0.792454
 53491	    15	1.446562
  9461	    12	0.880087
 13901	     7	0.652174
 13848	    18	0.065074
 52967	    12	0.450764
 13500	     7	1.956002
 13814	     8	2.560068
 23949	     6	0.596876
 12811	    16	1.468208
  6449	    11	0.548128
 93640	    18	2.242924
  4188	     7	0.664698
  1170	     1	1.320357
   600	    14	1.898827
 12891	     3	0.790103
 53393	    18	0.724986
 34568	     2	2.561374
 46811	    10	1.975044
  6784	    14	0.659577
  8857	    16	0.568659
 45614	     6	0.108109
 13492	    19	1.036695
 37889	    11	0.650969
 51387	    15	0.862552
  8256	     7	0.256760
 50863	    17	1.326549
  7728	    18	1.080005
 57495	     8	0.662792
  5565	     1	1.952093
 46334	     4	1.049567
 15150	    18	0.408662
 21771	    17	1.956209
 40407	     5	0.472597
 12860	    17	1.631291
 79443	     0	1.214212
 21404	     9	0.252553
 43245	    15	1.535260
 36351	     2	1.489803
  4397	    19	0.328446
 11545	    14	1.116002
 80422	    13	1.446675
 43873	     6	1.989872
 19058	    10	1.202148
  5743	     1	1.205887
 11280	    16	1.502013
 18835	     5	0.634671
 27052	    11	1.154526
  6648	     8	0.547773
 54613	     3	1.689930
 37699	    14	0.776156
 13102	     0	0.492495
 39550	    10	0.400027
  8706	    15	0.866815
 97357	     7	2.244035
 59405	    16	0.133737
 58405	     4	1.194886
 54129	    15	0.400194
  9935	    14	0.905832
 10870	    10	1.177423
  9327	     8	0.891833
 45566	     8	0.618846
 23173	    14	0.993876
 46974	    11	1.753120
 64245	    11	2.377929
  2137	    10	1.131565
 24029	     0	1.296865
  7896	     2	0.519523
 40728	    15	2.846505
 28072	     3	1.411597
 12565	    17	0.878946
 16426	     9	1.084230
  4324	     7	1.965735
 34917	     1	1.390022
 17063	     6	0.158291
  9702	     9	0.476251
  5928	    12	0.178377
  9424	    15	0.805802
  9160	    19	1.150447
 29730	    18	0.645319
 50339	     9	1.531626
  7892	    10	1.573604
  8821	     7	0.824835
  2371	    10	1.469170
  4381	    19	1.904107
 17744	     0	2.268935
 50711	    10	1.596451
 85562	    17	1.468868
 87126	    15	1.815541
 18810	     9	1.730525
 26135	     4	0.640187
 50768	    14	2.349969
 12245	    12	1.064931
 12721	     6	0.493230
  4957	     9	1.454992
  2531	     4	2.105925
  2361	     6	1.751922
  6465	     7	0.215513
 44236	     2	1.884355
 19175	     1	2.867165
  3648	     0	0.102321
  9728	    17	1.661035
 41839	     1	0.261904
 37069	     4	0.926154
 39726	    14	1.447083
 45187	     4	0.994462
 57116	    16	1.022207
 85123	    19	0.900936
 10717	    11	0.823258
  3038	     6	0.037873
 43307	     4	1.821680
  3041	    17	0.278636
 13449	     6	0.440993
 52363	     2	0.097607
 20170	     1	1.703162
 17670	    17	1.099941
 54715	    15	0.952402
 13829	     4	0.538054
 70142	    18	2.463976
 48484	     6	1.245351
 20903	     6	1.652137
 24385	    15	1.729695
  2656	     6	0.578613
 56317	    10	0.847857
 10106	    19	1.173788
 83175	    15	1.544440
 55365	    16	1.879700
  3315	    18	1.438621
 31507	     9	0.762530
  5357	     1	1.600110
  5668	    12	0.066979
  3490	     9	1.460176
 13916	    10	0.743643
  5946	    15	0.444769
 69135	     5	1.260316
 22819	     9	1.044645
 42303	     1	0.788000
 13232	    13	1.031953
  7796	    11	1.267627
 18180	     9	1.744103
  8003	    11	0.786791
 37667	     7	1.469791
 22313	    18	1.111134
 54791	    14	1.106939
 41077	     1	0.379229
 10907	    13	0.500261
 42704	     6	0.064961
  2055	     5	1.602386
 68966	    12	2.152001
 12676	     7	1.511465
  5696	     5	0.820049
 53730	    14	0.102505
  8532	    17	0.311486
 14035	    11	0.937657
 10880	    14	1.020240
 49187	     7	1.626282
 86497	    12	2.196293
 16949	    16	0.435745
 20714	     5	0.062201
 31676	     0	1.821394
 11953	    12	1.736247
 25717	    18	0.418693
 29883	     6	0.415081
  5834	     3	1.309368
 31470	     5	1.320945
   606	     3	0.813379
 48219	     4	0.688406
 37912	    11	0.845664
 31831	    20	2.688867
 86549	     8	1.972033
  5055	    14	0.906242
 95232	    14	1.594053
  2563	    15	1.165027
 46996	     6	1.707821
 25348	    16	1.930562
  7770	     2	0.322046
 42748	    10	1.679358
 11668	    16	0.063698
 21582	     4	1.047464
 55798	    19	1.014798
 32999	     9	1.687778
  6347	    14	1.036170
 21337	     0	1.026608
  1574	     5	1.726540
  8988	    14	1.258407
  3291	    15	0.802732
  3309	     3	0.309731
 19244	     6	1.699249
  9737	    17	0.872552
 21712	     7	0.801351
 24403	    19	1.176638
 46103	    18	0.727091
 27910	     4	1.915163
 12782	     3	1.222526
 11364	    15	1.348941
 30694	    14	1.486097
 51906	    14	2.171964
 86441	     7	1.838667
 98537	    20	2.664116
 59303	     2	0.023185
 23640	    15	1.218181
  5985	    13	1.784760
 31623	    10	0.917030
 96449	    10	2.083951
 21729	     8	1.595438
 20518	    14	0.573053
 51986	     7	0.238538
 51214	    18	1.701198
 31326	     7	1.003436
 52765	    10	1.098431
 38901	     6	1.986129
 28547	    10	1.489316
 22617	    13	1.379016
 34715	     5	1.817627
 36671	    14	0.899859
 43836	     6	1.933095
 34847	    20	2.735507
 51165	    14	1.233692
  5523	    16	1.098202
 34258	    17	1.950753
 41395	     4	0.214095
 11764	    15	1.311314
 11738	    18	1.998682
  3654	     4	1.762663
  7655	    11	0.636433
 12626	    12	0.345026
 11670	    11	1.995407
 16149	    11	0.074092
 58890	     6	0.329899
 12238	     9	0.522143
 41636	    20	1.667051
  1832	    10	0.311015
 89445	    10	1.789314
 67276	    10	1.576101
  8945	    11	0.636208
 32560	    18	0.677557
 12051	     9	0.002953
 12269	     9	0.678113
 54393	    19	0.719689
 51795	     3	1.915724
 40588	     9	0.912465
 54811	    24	2.304571
 57877	     2	1.323223
 57359	    18	1.074353
  7689	     0	0.372782
 14808	     4	1.470226
 31790	     4	1.637159
  4347	     6	1.557418
 97743	    15	2.585862
  9034	     4	1.995894
 20057	     4	1.586893
  3447	    19	1.941968
 43908	     8	0.444957
  7318	    11	0.850760
 22591	    10	0.980682
  6952	    19	0.011783
 53429	     4	1.857229
 59158	     5	1.028970
 10837	    18	0.697941
  3497	    12	0.218926
  8018	     4	1.625803
 73280	    13	2.024540
 30194	    19	0.131280
 16992	    21	1.424331
  9014	     8	1.611964
 22181	     1	1.972951
 21341	    12	1.242212
  2703	    13	2.485688
 13062	    14	1.228808
 94551	     3	2.644849
 36303	     7	0.528456
  6375	    12	0.514391
  2551	    18	0.803876
 45761	    12	1.688155
 53502	    15	0.539121
 19238	     3	0.334646
 11205	     6	1.666102
 37497	     2	2.314634
 16654	    22	1.755775
 31958	     0	2.283616
 44713	    15	0.103148
 82715	    19	1.168865
  2935	    13	1.255373
 25644	    15	1.575551
 31970	     8	0.458570
  7029	    16	0.384028
  6334	     9	0.970240
 82812	    17	2.830731
 59196	     2	1.024993
 44517	     3	1.472225
  8381	     1	1.360835
  9721	     2	0.402215
 47242	    12	0.859482
   122	    16	0.000526
  5962	    12	2.660051
 50354	    19	2.026422
  4950	     9	0.546150
 58265	     5	2.616963
  6438	    17	0.785651
  2731	    18	0.346096
 79090	    18	2.824839
 38516	    15	1.498268
  2199	     4	1.069294
  8492	     7	1.424495
 88837	     9	2.846573
  2213	    14	1.297963
 26792	     7	1.112338
  8684	     1	0.832639
 10027	    13	0.819292
  9858	    11	1.700378
 28989	     2	0.458981
  4636	     7	1.450581
 46367	    16	0.995583
  5275	     7	1.105509
 53389	     6	1.921965
 17154	     6	1.185599
 12084	     0	1.427411
  8357	     7	0.049243
  8061	     0	0.332518
  9159	    14	0.012200
  3109	    19	1.285632
  3538	     5	0.234927
 49782	     6	1.472388
 60607	    11	1.050605
 79543	     1	1.202657
 19446	     7	1.143891
 58161	     6	1.497901
 10396	    15	0.121914
  5823	    13	1.578431
 55986	     6	1.018857
 27069	    14	1.432080
 55859	     9	1.299264
 15621	    10	1.894386
 55550	     1	1.178463
  6457	     0	1.209303
 34105	     9	1.089535
 13877	    11	0.915059
 39603	    13	0.990525
  6031	     7	0.658981
 11879	    16	0.380391
 56698	    16	0.779606
  5001	     9	1.673458
 61533	    18	1.772571
 26292	     2	1.357298
 54748	     5	1.616939
  3971	     2	0.883990
 13465	    11	0.681203
 45833	     1	1.987516
 48132	     6	0.490483
 13920	     1	1.093910
 19367	     5	0.988111
  8969	    19	0.562134
 17276	     0	1.553508
  6414	     2	1.796409
 31932	    10	0.945060
 52201	    10	1.719087
 27288	     4	0.582300
 24189	     2	1.252443
 43987	    18	0.171845
 11246	     6	0.091425
  1181	    15	0.774687
 76846	     7	2.216078
  9786	     5	0.988193
 38131	    13	0.686305
 29366	    18	0.952881
 61895	    17	2.717678
 34704	     7	1.405290
 13567	     9	0.615583
 14627	     5	0.068611
  2111	     2	1.338618
 19707	    19	1.587953
 24258	    16	0.125987
 27975	     0	0.407884
  6506	    17	1.498807
 11466	     7	1.717224
  8265	    15	0.613534
  4464	     4	1.754109
 12585	     4	0.559877
 47705	     7	1.134226
  8857	     0	0.678243
 48602	    17	1.138667
  3190	     1	0.774466
 42385	    15	1.990875
 27530	     7	0.740469
 92202	    17	1.341413
 78261	    17	2.705172
 23782	     3	1.077694
 27483	    13	0.279374
  6403	     4	1.728681
 57304	    14	2.461588
 71276	    16	1.980021
 59741	    11	1.407865
 10037	     6	0.322723
 28122	    15	1.333709
 71539	    10	2.835560
 48778	     6	0.481296
 10473	     6	1.741538
 54823	     1	1.085055
  9255	    14	0.809056
  7032	     1	0.859164
 46671	     7	1.600792
 13555	     1	1.016740
 41561	    18	0.475064
 77976	    15	2.410226
   471	    11	1.952218
 37011	    16	1.040479
 54216	    17	0.560276
  8622	     4	0.258173
 89224	     4	2.238826
 50276	     9	0.118692
 86408	    11	1.303282
  4939	     4	1.480494
 61614	    14	1.299255
 12956	     0	1.878786
  3092	    12	0.967383
  5780	    10	0.378114
 59181	    12	1.729534
  9905	     8	1.452017
  3008	    18	0.095223
 12899	     3	0.882303
 49041	    17	1.957658
  4839	     7	1.535251
 73074	    23	2.471711
 38178	    12	0.473761
 11643	    11	1.486239
 57290	    15	1.227543
 30322	    18	1.690353
 39366	     5	1.098170
 56011	     9	1.650365
  5842	     3	0.432255
 11670	    12	1.702104
   596	    19	0.620630
 28094	    16	0.813270
 13467	    12	1.525145
  8974	    11	0.247095
 42504	    11	2.067510
 13957	     5	1.525903
  8146	    14	1.984329
  4713	     5	1.908196
  1548	    14	1.519102
 43860	     2	1.534965
  9179	     6	0.615962
 68842	    11	1.968927
  6113	    12	0.696022
 14552	    18	0.227409
 46638	    17	1.339443
 93873	    19	2.446383
 63338	    18	1.261161
 53508	    15	1.792951
 31935	     8	1.397834
 45356	     5	0.496059
 52801	     1	0.642968
  5073	     7	1.824547
 57717	    14	0.921392
  3555	     0	1.125174
  8963	    13	1.211106
 43604	    14	0.423001
 31512	    12	2.341756
 53816	    13	0.627354
 48098	    14	1.401903
 12425	     1	1.677346
 13560	    18	0.033496
   323	    14	1.780299
  7463	     6	0.643123
  5999	    17	2.193311
  1335	    17	1.116439
 13719	     6	0.423073
 40876	    12	1.434533
  9568	     5	0.224044
 13949	     8	0.769349
  6439	    16	1.888167
 23564	     7	0.719093
  5033	     8	0.670682
 13492	     6	0.112371
 30975	     5	1.721960
  5832	    14	1.737685
 99562	    15	1.096474
 17071	     7	1.016611
 10147	     4	1.623204
 45719	     0	0.816979
  6882	    13	1.010603
  7268	    15	0.164066
 56385	    14	1.758956
  7845	     5	0.195357
 23876	     8	0.861243
 27882	    14	1.239137
  3972	    18	1.021946
  6111	     4	0.941559
  3773	    10	1.927473
 58305	     5	0.834342
 16328	     1	0.183857
 34542	    10	1.104758
 49988	    16	1.816597
  8442	     1	0.225812
 41831	     8	2.506699
 20322	    16	1.052737
 24259	    16	0.995839
  2271	    19	1.706847
 11210	     2	1.294179
  2754	    16	0.305843
  8002	     1	0.250191
  2011	    18	1.594371
  8309	     5	1.342781
  7621	    11	0.766777
  4671	    12	0.601865
 10404	    12	1.791092
 57473	     3	1.592601
  5967	    17	0.225146
 16808	     0	1.368113
  2752	     3	0.996953
 37336	    12	1.976251
 34478	     2	0.027967
 35241	     3	0.191923
  4230	    17	2.287163
  4227	     0	0.922018
 40581	     9	0.564545
 13216	     3	1.810744
 18164	    11	1.136417
 12391	     1	0.472810
 29317	     3	0.204401
 24473	    13	1.576837
  5127	     1	0.601096
 46840	    19	0.760687
 15807	    18	0.520685
 15825	    17	0.842806
  3217	     9	1.226292
  3746	     6	1.254861
 51060	    10	0.115035
  2041	     5	1.085240
 41646	     0	1.904020
 18113	    17	2.245779
 53032	    11	0.695917
  2927	     8	0.429949
  7099	     6	1.405081
 23047	     8	1.529231
 37639	    14	1.344362
 58096	    17	1.440466
 28626	    10	1.937258
 12715	    18	0.909505
 16348	    11	1.593830
  4641	    19	1.808445
 56599	     8	1.826299
  7947	     3	1.912594
 19182	    10	0.227527
 12598	     5	0.490073
  5623	    15	0.095670
 96766	     2	2.246315
 13691	     9	1.868451
 84708	    18	1.390494
 31843	    18	0.108487
 43842	    10	0.304192
  9623	    13	1.105931
  1334	     6	1.515223
  7739	     1	1.634180
 50114	    13	1.521542
  8249	     7	0.900524
 34031	     6	2.323789
 40020	    14	1.132231
 87110	     5	1.310686
 39939	    18	0.146877
 47358	    18	0.314614
 36392	    16	0.372330
 11391	    18	1.813590
 21360	     9	1.428024
 41745	    15	0.710182
   247	    15	1.589666
  4346	     2	1.150665
 12632	     0	0.825847
  2036	    17	1.856788
 58661	    17	0.765644
 61336	     6	1.004744
 12027	     4	1.906137
 18355	     5	2.566721
  2521	     6	0.766895
 19307	    17	0.474513
  3816	    11	0.227585
 25721	    10	1.287819
 36864	     0	0.158604
  5496	     0	0.701211
  3858	    10	0.581349
  8164	    17	1.258679
  2374	     7	1.678668
  4150	     3	1.650369
 31832	     6	1.111456
  8997	    17	0.802581
 18087	     3	0.979810
 18044	    13	0.383803
 93803	     4	1.443830
 35690	    12	1.762333
 24426	    12	1.793071
 56341	    10	1.819227
 11000	     2	1.632401
 65202	    18	1.515278
  2993	    15	1.448634
  3813	     1	1.993949
 72832	     6	2.360039
 89600	    14	2.271415
  5161	     3	1.867143
 93954	    15	1.023433
 51336	     6	1.938970
 49740	     6	0.012027
 91683	    14	0.962033
 35595	     4	1.946990
 20537	    17	0.391992
  9264	    16	0.449490
  5859	     2	1.687402
 28299	    18	1.660416
 31701	    13	1.427926
 41546	     9	1.873088
  5810	     2	1.897432
  9907	     9	1.250298
  2383	    19	0.967408
 12576	     5	1.791992
 37753	     6	1.554804
 11332	    14	1.214641
 57760	     5	0.750537
 57498	     8	0.432944
 39504	     7	1.277891
 34172	    17	2.268211
 19243	    17	0.752959
  4044	     5	0.735487
 10259	     3	0.383932
 50735	    19	1.731055
 11519	    18	0.300921
 45799	    11	1.515566
  8253	     5	0.085004
